position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto B,46,26,8,12,84:52,32,86,https://www.transfermarkt.com.br/fc-porto-b/spielplan/verein/10331/saison_id/2015
2,GD Chaves,46,21,18,7,60:39,21,81,https://www.transfermarkt.com.br/gd-chaves/spielplan/verein/3325/saison_id/2015
3,CD Feirense,46,21,15,10,55:38,17,78,https://www.transfermarkt.com.br/cd-feirense/spielplan/verein/3349/saison_id/2015
4,Portimonense SAD,46,20,18,8,57:45,12,78,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2015
5,SC Freamunde,46,20,14,12,52:36,16,74,https://www.transfermarkt.com.br/sc-freamunde/spielplan/verein/2421/saison_id/2015
6,FC Famalicão,46,18,18,10,64:51,13,72,https://www.transfermarkt.com.br/fc-famalicao/spielplan/verein/3329/saison_id/2015
7,Sporting Clube Olhanense,46,19,12,15,42:39,3,69,https://www.transfermarkt.com.br/sc-olhanense/spielplan/verein/4750/saison_id/2015
8,Clube Desportivo das Aves (- 2020),46,19,10,17,58:48,10,67,https://www.transfermarkt.com.br/desportivo-aves/spielplan/verein/3336/saison_id/2015
9,Varzim SC,46,17,14,15,51:48,3,65,https://www.transfermarkt.com.br/varzim-sc/spielplan/verein/4297/saison_id/2015
10,Sporting CP B,46,18,11,17,61:59,2,65,https://www.transfermarkt.com.br/sporting-lissabon-b/spielplan/verein/10949/saison_id/2015
11,Gil Vicente Futebol Clube,46,16,14,16,58:56,2,62,https://www.transfermarkt.com.br/gil-vicente-fc/spielplan/verein/2424/saison_id/2015
12,Futebol Clube Penafiel,46,13,22,11,49:46,3,61,https://www.transfermarkt.com.br/fc-penafiel/spielplan/verein/3327/saison_id/2015
13,Vitória Guimarães SC B,46,16,12,18,60:67,-7,60,https://www.transfermarkt.com.br/vitoria-guimaraes-sc-b/spielplan/verein/15136/saison_id/2015
14,SC Covilhã,46,13,19,14,45:48,-3,58,https://www.transfermarkt.com.br/sc-covilha/spielplan/verein/10140/saison_id/2015
15,Clube Desportivo Santa Clara,46,15,12,19,49:52,-3,57,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2015
16,SC Braga B,46,15,12,19,47:54,-7,57,https://www.transfermarkt.com.br/sc-braga-b/spielplan/verein/10789/saison_id/2015
17,Académico de Viseu FC,46,13,17,16,46:60,-14,56,https://www.transfermarkt.com.br/academico-viseu-fc/spielplan/verein/7788/saison_id/2015
18,Leixões SC,46,14,13,19,45:56,-11,55,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2015
19,SL Benfica B,46,15,10,21,58:64,-6,55,https://www.transfermarkt.com.br/benfica-lissabon-b/spielplan/verein/10330/saison_id/2015
20,SC Farense,46,15,11,20,49:55,-6,54,https://www.transfermarkt.com.br/sc-farense/spielplan/verein/4294/saison_id/2015
21,CD Mafra,46,12,18,16,37:40,-3,54,https://www.transfermarkt.com.br/cd-mafra/spielplan/verein/7056/saison_id/2015
22,Atlético Clube de Portugal,46,12,15,19,49:56,-7,51,https://www.transfermarkt.com.br/atletico-cp/spielplan/verein/5227/saison_id/2015
23,Clube Oriental Lisboa,46,9,14,23,47:67,-20,41,https://www.transfermarkt.com.br/clube-oriental-lissabon/spielplan/verein/4864/saison_id/2015
24,UD Oliveirense,46,6,11,29,42:89,-47,29,https://www.transfermarkt.com.br/ud-oliveirense/spielplan/verein/8827/saison_id/2015
