position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Kashima Antlers,34,22,6,6,60:36,24,72,https://www.transfermarkt.com.br/kashima-antlers/spielplan/verein/2241/saison_id/2006
2,Urawa Red Diamonds,34,20,10,4,55:28,27,70,https://www.transfermarkt.com.br/urawa-red-diamonds/spielplan/verein/828/saison_id/2006
3,Gamba Osaka,34,19,10,5,71:37,34,67,https://www.transfermarkt.com.br/gamba-osaka/spielplan/verein/596/saison_id/2006
4,Shimizu S-Pulse,34,18,7,9,53:36,17,61,https://www.transfermarkt.com.br/shimizu-s-pulse/spielplan/verein/1062/saison_id/2006
5,Kawasaki Frontale,34,14,12,8,66:48,18,54,https://www.transfermarkt.com.br/kawasaki-frontale/spielplan/verein/9598/saison_id/2006
6,Albirex Niigata,34,15,6,13,48:47,1,51,https://www.transfermarkt.com.br/albirex-niigata/spielplan/verein/8344/saison_id/2006
7,Yokohama F. Marinos,34,14,8,12,54:35,19,50,https://www.transfermarkt.com.br/yokohama-f-marinos/spielplan/verein/3828/saison_id/2006
8,Kashiwa Reysol,34,14,8,12,43:36,7,50,https://www.transfermarkt.com.br/kashiwa-reysol/spielplan/verein/6632/saison_id/2006
9,Júbilo Iwata,34,15,4,15,54:55,-1,49,https://www.transfermarkt.com.br/jubilo-iwata/spielplan/verein/937/saison_id/2006
10,Vissel Kobe,34,13,8,13,58:48,10,47,https://www.transfermarkt.com.br/vissel-kobe/spielplan/verein/3958/saison_id/2006
11,Nagoya Grampus,34,13,6,15,43:45,-2,45,https://www.transfermarkt.com.br/nagoya-grampus/spielplan/verein/1066/saison_id/2006
12,FC Tokyo,34,14,3,17,49:58,-9,45,https://www.transfermarkt.com.br/fc-tokyo/spielplan/verein/6631/saison_id/2006
13,JEF United Chiba,34,12,6,16,51:56,-5,42,https://www.transfermarkt.com.br/jef-united-chiba/spielplan/verein/672/saison_id/2006
14,Oita Trinita,34,12,5,17,42:60,-18,41,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2006
15,Omiya Ardija,34,8,11,15,24:40,-16,35,https://www.transfermarkt.com.br/omiya-ardija/spielplan/verein/7452/saison_id/2006
16,Sanfrecce Hiroshima,34,8,8,18,44:71,-27,32,https://www.transfermarkt.com.br/sanfrecce-hiroshima/spielplan/verein/2697/saison_id/2006
17,Ventforet Kofu,34,7,6,21,33:65,-32,27,https://www.transfermarkt.com.br/ventforet-kofu/spielplan/verein/10999/saison_id/2006
18,Yokohama FC,34,4,4,26,19:66,-47,16,https://www.transfermarkt.com.br/yokohama-fc/spielplan/verein/943/saison_id/2006
