position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Cruzeiro EC,38,23,7,8,77:37,40,76,https://www.transfermarkt.com.br/ec-cruzeiro-belo-horizonte/spielplan/verein/609/saison_id/2012
2,Grêmio FBPA,38,18,11,9,42:35,7,65,https://www.transfermarkt.com.br/gremio-porto-alegre/spielplan/verein/210/saison_id/2012
3,Clube Atlético Paranaense,38,18,10,10,65:49,16,64,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2012
4,Botafogo FR,38,17,10,11,55:41,14,61,https://www.transfermarkt.com.br/botafogo-rio-de-janeiro/spielplan/verein/537/saison_id/2012
5,EC Vitória,38,16,11,11,59:53,6,59,https://www.transfermarkt.com.br/esporte-clube-vitoria/spielplan/verein/2125/saison_id/2012
6,Goiás EC,38,16,11,11,48:44,4,59,https://www.transfermarkt.com.br/goias-ec/spielplan/verein/3197/saison_id/2012
7,Santos FC,38,15,12,11,51:38,13,57,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2012
8,Atlético Mineiro,38,15,12,11,49:38,11,57,https://www.transfermarkt.com.br/clube-atletico-mineiro/spielplan/verein/330/saison_id/2012
9,São Paulo FC,38,14,8,16,39:40,-1,50,https://www.transfermarkt.com.br/fc-sao-paulo/spielplan/verein/585/saison_id/2012
10,SC Corinthians,38,11,17,10,27:22,5,50,https://www.transfermarkt.com.br/corinthians-sao-paulo/spielplan/verein/199/saison_id/2012
11,Coritiba FC,38,12,12,14,42:45,-3,48,https://www.transfermarkt.com.br/coritiba-fc/spielplan/verein/776/saison_id/2012
12,EC Bahia,38,12,12,14,37:45,-8,48,https://www.transfermarkt.com.br/esporte-clube-bahia/spielplan/verein/10010/saison_id/2012
13,SC Internacional,38,11,15,12,51:52,-1,48,https://www.transfermarkt.com.br/sc-internacional-porto-alegre/spielplan/verein/6600/saison_id/2012
14,Criciúma EC,38,13,7,18,49:63,-14,46,https://www.transfermarkt.com.br/criciuma-esporte-clube/spielplan/verein/7178/saison_id/2012
15,Fluminense FC,38,12,10,16,43:47,-4,46,https://www.transfermarkt.com.br/fluminense-rio-de-janeiro/spielplan/verein/2462/saison_id/2012
16,CR Flamengo,38,12,13,13,43:46,-3,45,https://www.transfermarkt.com.br/flamengo-rio-de-janeiro/spielplan/verein/614/saison_id/2012
17,Portuguesa,38,12,12,14,50:46,4,44,https://www.transfermarkt.com.br/portuguesa-sao-paulo/spielplan/verein/10247/saison_id/2012
18,CR Vasco da Gama,38,11,11,16,50:61,-11,44,https://www.transfermarkt.com.br/vasco-da-gama-rio-de-janeiro/spielplan/verein/978/saison_id/2012
19,AA Ponte Preta,38,9,10,19,37:55,-18,37,https://www.transfermarkt.com.br/aa-ponte-preta/spielplan/verein/1134/saison_id/2012
20,Náutico,38,5,5,28,22:79,-57,20,https://www.transfermarkt.com.br/clube-nautico-capibaribe/spielplan/verein/2646/saison_id/2012
