position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Sporting CP,34,25,7,2,88:27,61,82,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2024
2,SL Benfica,34,25,5,4,84:28,56,80,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2024
3,FC Porto,34,22,5,7,65:30,35,71,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2024
4,SC Braga,34,19,9,6,55:30,25,66,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2024
5,Clube Desportivo Santa Clara,34,17,6,11,36:32,4,57,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2024
6,Vitória Sport Clube,34,14,12,8,47:37,10,54,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2024
7,FC Famalicão,34,12,11,11,44:39,5,47,https://www.transfermarkt.com.br/fc-famalicao/spielplan/verein/3329/saison_id/2024
8,GD Estoril Praia,34,12,10,12,48:53,-5,46,https://www.transfermarkt.com.br/gd-estoril-praia/spielplan/verein/1465/saison_id/2024
9,Casa Pia AC,34,12,9,13,39:44,-5,45,https://www.transfermarkt.com.br/casa-pia-ac/spielplan/verein/3268/saison_id/2024
10,Moreirense Futebol Clube,34,10,10,14,42:50,-8,40,https://www.transfermarkt.com.br/moreirense-fc/spielplan/verein/979/saison_id/2024
11,Rio Ave Futebol Clube,34,9,11,14,39:55,-16,38,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2024
12,FC Arouca,34,9,11,14,35:49,-14,38,https://www.transfermarkt.com.br/fc-arouca/spielplan/verein/8024/saison_id/2024
13,Gil Vicente Futebol Clube,34,8,10,16,34:47,-13,34,https://www.transfermarkt.com.br/gil-vicente-fc/spielplan/verein/2424/saison_id/2024
14,CD Nacional,34,9,7,18,32:50,-18,34,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2024
15,CF Estrela Amadora,34,7,8,19,24:50,-26,29,https://www.transfermarkt.com.br/cf-estrela-amadora-sad/spielplan/verein/2431/saison_id/2024
16,Avs Futebol,34,5,12,17,25:60,-35,27,https://www.transfermarkt.com.br/avs-futebol-sad/spielplan/verein/110302/saison_id/2024
17,SC Farense,34,6,9,19,25:46,-21,27,https://www.transfermarkt.com.br/sc-farense/spielplan/verein/4294/saison_id/2024
18,Boavista FC,34,6,6,22,24:59,-35,24,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2024
