position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Real Madrid CF,38,29,6,3,106:41,65,93,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2016
2,FC Barcelona,38,28,6,4,116:37,79,90,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2016
3,Atlético de Madrid,38,23,9,6,70:27,43,78,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2016
4,Sevilla FC,38,21,9,8,69:49,20,72,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2016
5,FC Villarreal,38,19,10,9,56:33,23,67,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2016
6,Real Sociedad,38,19,7,12,59:53,6,64,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2016
7,Athletic Bilbao,38,19,6,13,53:43,10,63,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2016
8,RCD Espanyol,38,15,11,12,49:50,-1,56,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2016
9,Deportivo Alavés,38,14,13,11,41:43,-2,55,https://www.transfermarkt.com.br/deportivo-alaves/spielplan/verein/1108/saison_id/2016
10,SD Eibar,38,15,9,14,56:51,5,54,https://www.transfermarkt.com.br/sd-eibar/spielplan/verein/1533/saison_id/2016
11,Málaga CF,38,12,10,16,49:55,-6,46,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2016
12,Valencia CF,38,13,7,18,56:65,-9,46,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2016
13,Celta de Vigo,38,13,6,19,53:69,-16,45,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2016
14,UD Las Palmas,38,10,9,19,53:74,-21,39,https://www.transfermarkt.com.br/ud-las-palmas/spielplan/verein/472/saison_id/2016
15,Real Betis Balompié,38,10,9,19,41:64,-23,39,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2016
16,RC Deportivo de Corunha,38,8,12,18,43:61,-18,36,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2016
17,CD Leganés,38,8,11,19,36:55,-19,35,https://www.transfermarkt.com.br/cd-leganes/spielplan/verein/1244/saison_id/2016
18,Real Sporting de Gijón,38,7,10,21,42:72,-30,31,https://www.transfermarkt.com.br/sporting-gijon/spielplan/verein/2448/saison_id/2016
19,CA Osasuna,38,4,10,24,40:94,-54,22,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2016
20,Granada CF,38,4,8,26,30:82,-52,20,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2016
