position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Hannover 96,34,22,9,3,93:37,56,75,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2001
2,Arminia Bielefeld,34,19,8,7,68:38,30,65,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/2001
3,VfL Bochum,34,19,8,7,69:49,20,65,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2001
4,1.FSV Mainz 05,34,18,10,6,66:38,28,64,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2001
5,SpVgg Greuther Fürth,34,16,11,7,62:41,21,59,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2001
6,1.FC Union Berlim,34,16,8,10,61:41,20,56,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2001
7,SG Eintracht Frankfurt,34,14,12,8,52:44,8,54,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2001
8,LR Ahlen,34,14,6,14,60:70,-10,48,https://www.transfermarkt.com.br/rot-weiss-ahlen/spielplan/verein/50/saison_id/2001
9,SV Waldhof Mannheim,34,12,9,13,42:48,-6,45,https://www.transfermarkt.com.br/sv-waldhof-mannheim/spielplan/verein/85/saison_id/2001
10,SSV Reutlingen 05,34,13,5,16,53:57,-4,44,https://www.transfermarkt.com.br/ssv-reutlingen-05/spielplan/verein/68/saison_id/2001
11,MSV Duisburg,34,11,10,13,56:57,-1,43,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/2001
12,Rot-Weiß Oberhausen,34,11,9,14,55:49,6,42,https://www.transfermarkt.com.br/rot-weiss-oberhausen/spielplan/verein/57/saison_id/2001
13,Karlsruher SC,34,11,8,15,45:51,-6,41,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2001
14,Alemannia Aachen,34,12,4,18,41:67,-26,40,https://www.transfermarkt.com.br/alemannia-aachen/spielplan/verein/8/saison_id/2001
15,SpVgg Unterhaching,34,10,8,16,40:49,-9,38,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/2001
16,1.FC Saarbrücken,34,6,7,21,30:74,-44,25,https://www.transfermarkt.com.br/1-fc-saarbrucken/spielplan/verein/1/saison_id/2001
17,1.FC Schweinfurt 05,34,6,6,22,30:70,-40,24,https://www.transfermarkt.com.br/1-fc-schweinfurt-05/spielplan/verein/103/saison_id/2001
18,SV Babelsberg 03,34,4,6,24,39:82,-43,18,https://www.transfermarkt.com.br/sv-babelsberg-03/spielplan/verein/90/saison_id/2001
