position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Évian Thonon Gaillard,38,18,13,7,63:41,22,67,https://www.transfermarkt.com.br/thonon-evian-grand-geneve-fc/spielplan/verein/14171/saison_id/2010
2,AC Ajaccio,38,17,13,8,45:37,8,64,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2010
3,Dijon FCO,38,17,11,10,55:40,15,62,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2010
4,Le Mans FC,38,17,11,10,48:37,11,62,https://www.transfermarkt.com.br/le-mans-fc/spielplan/verein/1164/saison_id/2010
5,CS Sedan-Ardennes,38,15,14,9,57:37,20,59,https://www.transfermarkt.com.br/cs-sedan-ardennes/spielplan/verein/1081/saison_id/2010
6,Angers SCO,38,14,15,9,41:32,9,57,https://www.transfermarkt.com.br/sco-angers/spielplan/verein/1420/saison_id/2010
7,Clermont Foot Auvergne 63,38,12,16,10,51:49,2,52,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2010
8,US Boulogne,38,13,13,12,35:41,-6,52,https://www.transfermarkt.com.br/us-boulogne/spielplan/verein/7042/saison_id/2010
9,Le Havre AC,38,12,13,13,43:38,5,49,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2010
10,Stade Reims,38,12,13,13,53:51,2,49,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2010
11,FC Istres Ouest Provence,38,12,13,13,45:47,-2,49,https://www.transfermarkt.com.br/istres-football-club/spielplan/verein/2580/saison_id/2010
12,Tours FC,38,13,10,15,52:59,-7,49,https://www.transfermarkt.com.br/fc-tours/spielplan/verein/3161/saison_id/2010
13,FC Nantes,38,11,14,13,38:40,-2,47,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/2010
14,LB Châteauroux,38,12,11,15,41:47,-6,47,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/2010
15,Stade Lavallois,38,11,14,13,36:43,-7,47,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/2010
16,ESTAC Troyes,38,13,7,18,35:45,-10,46,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2010
17,FC Metz,38,10,15,13,43:40,3,45,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2010
18,Vannes OC,38,12,8,18,39:61,-22,44,https://www.transfermarkt.com.br/vannes-oc/spielplan/verein/1377/saison_id/2010
19,Nîmes Olympique,38,9,10,19,35:46,-11,37,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/2010
20,Grenoble Foot 38,38,7,12,19,36:60,-24,33,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2010
