position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Chelsea FC,38,29,4,5,72:22,50,91,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2005
2,Manchester United FC,38,25,8,5,72:34,38,83,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2005
3,FC Liverpool,38,25,7,6,57:25,32,82,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2005
4,FC Arsenal,38,20,7,11,68:31,37,67,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2005
5,Tottenham Hotspur,38,18,11,9,53:38,15,65,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2005
6,Blackburn Rovers,38,19,6,13,51:42,9,63,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2005
7,Newcastle United,38,17,7,14,47:42,5,58,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2005
8,Bolton Wanderers,38,15,11,12,49:41,8,56,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/2005
9,West Ham United,38,16,7,15,52:55,-3,55,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2005
10,Wigan Athletic,38,15,6,17,45:52,-7,51,https://www.transfermarkt.com.br/wigan-athletic/spielplan/verein/1071/saison_id/2005
11,FC Everton,38,14,8,16,34:49,-15,50,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2005
12,FC Fulham,38,14,6,18,48:58,-10,48,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2005
13,Charlton Athletic,38,13,8,17,41:55,-14,47,https://www.transfermarkt.com.br/charlton-athletic/spielplan/verein/358/saison_id/2005
14,FC Middlesbrough,38,12,9,17,48:58,-10,45,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2005
15,Manchester City FC,38,13,4,21,43:48,-5,43,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2005
16,Aston Villa FC,38,10,12,16,42:55,-13,42,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2005
17,FC Portsmouth,38,10,8,20,37:62,-25,38,https://www.transfermarkt.com.br/fc-portsmouth/spielplan/verein/1020/saison_id/2005
18,Birmingham City,38,8,10,20,28:50,-22,34,https://www.transfermarkt.com.br/birmingham-city/spielplan/verein/337/saison_id/2005
19,West Bromwich Albion,38,7,9,22,31:58,-27,30,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2005
20,AFC Sunderland,38,3,6,29,26:69,-43,15,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2005
