position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Club Brugge,30,17,10,3,69:28,41,61,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2014
2,KAA Gent,30,16,9,5,52:29,23,57,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2014
3,RSC Anderlecht,30,16,9,5,51:30,21,57,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2014
4,Standard de Liège,30,16,5,9,48:42,6,53,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2014
5,KV Kortrijk,30,16,3,11,54:35,19,51,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2014
6,R Charleroi SC,30,14,7,9,44:31,13,49,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2014
7,KRC Genk,30,13,10,7,38:28,10,49,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2014
8,KSC Lokeren (-2020),30,10,12,8,38:32,6,42,https://www.transfermarkt.com.br/ksc-lokeren/spielplan/verein/498/saison_id/2014
9,KV Mechelen,30,10,11,9,37:39,-2,41,https://www.transfermarkt.com.br/kv-mechelen/spielplan/verein/354/saison_id/2014
10,KV Oostende (-2024),30,11,5,14,40:52,-12,38,https://www.transfermarkt.com.br/kv-oostende/spielplan/verein/2861/saison_id/2014
11,KVC Westerlo,30,8,9,13,42:63,-21,33,https://www.transfermarkt.com.br/kvc-westerlo/spielplan/verein/968/saison_id/2014
12,Zulte Waregem,30,8,7,15,44:53,-9,31,https://www.transfermarkt.com.br/sv-zulte-waregem/spielplan/verein/3508/saison_id/2014
13,Royal Mouscron-Péruwelz,30,7,5,18,32:51,-19,26,https://www.transfermarkt.com.br/royal-excel-mouscron/spielplan/verein/29228/saison_id/2014
14,KVRS Waasland - SK Beveren,30,7,5,18,30:49,-19,26,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2014
15,Cercle Brügge,30,6,6,18,21:45,-24,24,https://www.transfermarkt.com.br/cercle-brugge/spielplan/verein/520/saison_id/2014
16,Lierse SK (-2018),30,5,7,18,30:63,-33,22,https://www.transfermarkt.com.br/lierse-sk/spielplan/verein/204/saison_id/2014
