position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,25,4,5,80:18,62,79,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2014
2,VfL Wolfsburg,34,20,9,5,72:38,34,69,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2014
3,Borussia Mönchengladbach,34,19,9,6,53:26,27,66,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2014
4,Bayer 04 Leverkusen,34,17,10,7,62:37,25,61,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2014
5,FC Augsburg,34,15,4,15,43:43,0,49,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2014
6,Schalke 04,34,13,9,12,42:40,2,48,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2014
7,Borussia Dortmund,34,13,7,14,47:42,5,46,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2014
8,TSG 1899 Hoffenheim,34,12,8,14,49:55,-6,44,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2014
9,SG Eintracht Frankfurt,34,11,10,13,56:62,-6,43,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2014
10,Werder Bremen,34,11,10,13,50:65,-15,43,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2014
11,1.FSV Mainz 05,34,9,13,12,45:47,-2,40,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2014
12,1.FC Colônia,34,9,13,12,34:40,-6,40,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2014
13,Hannover 96,34,9,10,15,40:56,-16,37,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2014
14,VfB Stuttgart,34,9,9,16,42:60,-18,36,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2014
15,Hertha Berlim,34,9,8,17,36:52,-16,35,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2014
16,Hamburger SV,34,9,8,17,25:50,-25,35,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2014
17,SC Freiburg,34,7,13,14,36:47,-11,34,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2014
18,SC Paderborn 07,34,7,10,17,31:65,-34,31,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2014
