position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SV 07 Elversberg,8,6,1,1,16:6,10,19,https://www.transfermarkt.com.br/sv-07-elversberg/spielplan/verein/64/saison_id/2025
2,Schalke 04,8,6,0,2,10:5,5,18,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2025
3,SV Darmstadt 98,8,5,2,1,14:6,8,17,https://www.transfermarkt.com.br/sv-darmstadt-98/spielplan/verein/105/saison_id/2025
4,SC Paderborn 07,8,5,2,1,11:5,6,17,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2025
5,Hannover 96,8,5,2,1,15:10,5,17,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2025
6,1.FC Kaiserslautern,8,5,0,3,15:9,6,15,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2025
7,Karlsruher SC,8,4,3,1,11:9,2,15,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2025
8,Hertha Berlim,8,3,2,3,9:7,2,11,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2025
9,Arminia Bielefeld,8,3,1,4,14:12,2,10,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/2025
10,Holstein Kiel,8,3,1,4,9:8,1,10,https://www.transfermarkt.com.br/holstein-kiel/spielplan/verein/269/saison_id/2025
11,Preußen Münster,8,3,1,4,13:15,-2,10,https://www.transfermarkt.com.br/preussen-munster/spielplan/verein/91/saison_id/2025
12,SpVgg Greuther Fürth,8,3,1,4,15:18,-3,10,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2025
13,Fortuna Düsseldorf 95,8,3,1,4,8:15,-7,10,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2025
14,1.FC Nuremberg,8,2,1,5,7:12,-5,7,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/2025
15,Eintracht Braunschweig TSV,8,2,1,5,9:16,-7,7,https://www.transfermarkt.com.br/eintracht-braunschweig/spielplan/verein/23/saison_id/2025
16,SG Dynamo Dresden,8,1,3,4,12:16,-4,6,https://www.transfermarkt.com.br/sg-dynamo-dresden/spielplan/verein/129/saison_id/2025
17,VfL Bochum,8,1,0,7,8:15,-7,3,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2025
18,Magdeburgo,8,1,0,7,7:19,-12,3,https://www.transfermarkt.com.br/1-fc-magdeburg/spielplan/verein/187/saison_id/2025
