position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Real Madrid CF,38,32,4,2,121:32,89,100,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2011
2,FC Barcelona,38,28,7,3,114:29,85,91,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2011
3,Valencia CF,38,17,10,11,59:44,15,61,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2011
4,Málaga CF,38,17,7,14,54:53,1,58,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2011
5,Atlético de Madrid,38,15,11,12,53:46,7,56,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2011
6,Levante UD,38,16,7,15,54:50,4,55,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2011
7,CA Osasuna,38,13,15,10,44:61,-17,54,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2011
8,RCD Mallorca,38,14,10,14,42:46,-4,52,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2011
9,Sevilla FC,38,13,11,14,48:47,1,50,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2011
10,Athletic Bilbao,38,12,13,13,49:52,-3,49,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2011
11,Getafe CF,38,12,11,15,40:51,-11,47,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2011
12,Real Sociedad,38,12,11,15,46:52,-6,47,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2011
13,Real Betis Balompié,38,13,8,17,47:56,-9,47,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2011
14,RCD Espanyol,38,12,10,16,46:56,-10,46,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2011
15,Rayo Vallecano,38,13,4,21,53:73,-20,43,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2011
16,Real Zaragoza,38,12,7,19,36:61,-25,43,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2011
17,Granada CF,38,12,6,20,35:56,-21,42,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2011
18,FC Villarreal,38,9,14,15,39:53,-14,41,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2011
19,Real Sporting de Gijón,38,10,7,21,42:69,-27,37,https://www.transfermarkt.com.br/sporting-gijon/spielplan/verein/2448/saison_id/2011
20,Racing Santander,38,4,15,19,28:63,-35,27,https://www.transfermarkt.com.br/racing-santander/spielplan/verein/630/saison_id/2011
