position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,ESTAC Troyes,38,24,6,8,61:24,37,78,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2014
2,GFCO Ajaccio,38,18,11,9,49:37,12,65,https://www.transfermarkt.com.br/gfc-ajaccio/spielplan/verein/3558/saison_id/2014
3,Angers SCO,38,18,10,10,47:30,17,64,https://www.transfermarkt.com.br/sco-angers/spielplan/verein/1420/saison_id/2014
4,Dijon FCO,38,17,10,11,44:34,10,61,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2014
5,AS Nancy-Lorraine,38,15,13,10,53:39,14,58,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/2014
6,Stade Brestois 29,38,14,15,9,41:27,14,57,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2014
7,Le Havre AC,38,14,13,11,47:37,10,55,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2014
8,Stade Lavallois,38,11,21,6,41:34,7,54,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/2014
9,AJ Auxerre,38,12,16,10,48:42,6,52,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/2014
10,FC Sochaux-Montbéliard,38,13,13,12,39:37,2,52,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/2014
11,Chamois Niortais FC,38,11,17,10,41:42,-1,50,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/2014
12,Clermont Foot 63,38,12,13,13,43:47,-4,49,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2014
13,Nîmes Olympique,38,12,10,16,44:57,-13,46,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/2014
14,US Créteil-Lusitanos,38,10,15,13,44:52,-8,45,https://www.transfermarkt.com.br/us-creteil-lusitanos/spielplan/verein/2067/saison_id/2014
15,Tours FC,38,12,8,18,49:54,-5,44,https://www.transfermarkt.com.br/fc-tours/spielplan/verein/3161/saison_id/2014
16,Valenciennes FC,38,10,12,16,34:51,-17,42,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/2014
17,AC Ajaccio,38,9,14,15,32:42,-10,41,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2014
18,US Orléans,38,9,13,16,36:47,-11,40,https://www.transfermarkt.com.br/us-orleans/spielplan/verein/10868/saison_id/2014
19,LB Châteauroux,38,7,11,20,31:63,-32,32,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/2014
20,AC Arles-Avignon,38,7,9,22,31:59,-28,30,https://www.transfermarkt.com.br/athletic-club-arlesien/spielplan/verein/11300/saison_id/2014
