position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,34,17,14,3,51:24,27,65,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/1996
2,AC Parma,34,18,9,7,41:26,15,63,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/1996
3,Inter de Milão,34,15,14,5,51:35,16,59,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/1996
4,SS Lazio,34,15,10,9,54:37,17,55,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/1996
5,Udinese Calcio,34,15,9,10,53:41,12,54,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/1996
6,UC Sampdoria,34,14,11,9,60:46,14,53,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/1996
7,Bologna,34,13,10,11,50:44,6,49,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/1996
8,Vicenza Calcio,34,12,11,11,43:38,5,47,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/1996
9,AC Florenz,34,10,15,9,46:41,5,45,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/1996
10,Atalanta BC,34,11,11,12,44:46,-2,44,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/1996
11,AC Milan,34,11,10,13,43:45,-2,43,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/1996
12,AS Roma,34,10,11,13,46:47,-1,41,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/1996
13,SSC Napoli,34,9,14,11,38:45,-7,41,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/1996
14,Cagliari Calcio,34,9,10,15,45:55,-10,37,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/1996
15,Piacenza FC,34,7,16,11,29:45,-16,37,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/1996
16,AC Perugia,34,10,7,17,48:62,-14,37,https://www.transfermarkt.com.br/ac-perugia-calcio/spielplan/verein/839/saison_id/1996
17,Hellas Verona,34,6,9,19,38:64,-26,27,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/1996
18,AC Reggiana,34,2,13,19,28:67,-39,19,https://www.transfermarkt.com.br/ac-reggiana-1919/spielplan/verein/5621/saison_id/1996
