position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,KRC Genk,30,21,5,4,55:33,22,68,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2024
2,Club Brugge,30,17,8,5,65:36,29,59,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2024
3,Union Saint-Gilloise,30,15,10,5,49:25,24,55,https://www.transfermarkt.com.br/royale-union-saint-gilloise/spielplan/verein/3948/saison_id/2024
4,RSC Anderlecht,30,15,6,9,50:27,23,51,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2024
5,Royal Antuérpia FC,30,12,10,8,47:32,15,46,https://www.transfermarkt.com.br/royal-antwerpen-fc/spielplan/verein/1096/saison_id/2024
6,KAA Gent,30,11,12,7,41:33,8,45,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2024
7,Standard de Liège,30,10,9,11,22:35,-13,39,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2024
8,KV Mechelen,30,10,8,12,45:40,5,38,https://www.transfermarkt.com.br/kv-mechelen/spielplan/verein/354/saison_id/2024
9,KVC Westerlo,30,10,7,13,50:49,1,37,https://www.transfermarkt.com.br/kvc-westerlo/spielplan/verein/968/saison_id/2024
10,R Charleroi SC,30,10,7,13,36:36,0,37,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2024
11,Oud-Heverlee Leuven,30,8,13,9,28:33,-5,37,https://www.transfermarkt.com.br/oud-heverlee-leuven/spielplan/verein/2727/saison_id/2024
12,FCV Dender EH,30,8,8,14,33:51,-18,32,https://www.transfermarkt.com.br/fcv-dender-eh/spielplan/verein/9010/saison_id/2024
13,Cercle Brügge,30,7,11,12,29:44,-15,32,https://www.transfermarkt.com.br/cercle-brugge/spielplan/verein/520/saison_id/2024
14,VV St.Truiden,30,7,10,13,41:56,-15,31,https://www.transfermarkt.com.br/vv-st-truiden/spielplan/verein/475/saison_id/2024
15,KV Kortrijk,30,7,5,18,28:55,-27,26,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2024
16,Beerschot VA,30,3,9,18,26:60,-34,18,https://www.transfermarkt.com.br/beerschot-v-a-/spielplan/verein/41274/saison_id/2024
