round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 28/07/2012,15:00,Club Brugge,Waasland-Beveren,4-4-2 duplo 6,Dirk Geeraerd,23730,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2229927
2,sáb 04/08/2012,15:00,Waasland-Beveren,KV Mechelen,4-5-1,Dirk Geeraerd,8500,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2229920
3,sex 10/08/2012,15:30,Standard Liège,Waasland-Beveren,4-5-1,Dirk Geeraerd,24000,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224743
4,sáb 18/08/2012,15:00,Waasland-Beveren,KAA Gent,4-4-2 duplo 6,Dirk Geeraerd,6000,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224759
5,sáb 25/08/2012,15:00,KV Kortrijk,Waasland-Beveren,4-5-1,Dirk Geeraerd,6271,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224751
6,sáb 01/09/2012,15:00,Waasland-Beveren,Cercle Brügge,4-4-2 losango,Dirk Geeraerd,5600,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224744
7,sáb 15/09/2012,15:00,KRC Genk,Waasland-Beveren,4-4-2 duplo 6,Dirk Geeraerd,18178,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224823
8,sáb 22/09/2012,15:00,Waasland-Beveren,Lierse SK,4-4-2 losango,Dirk Geeraerd,5200,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224849
9,sáb 29/09/2012,15:00,OH Leuven,Waasland-Beveren,4-4-2 losango,Dirk Geeraerd,7126,5:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224836
10,sáb 06/10/2012,15:00,Waasland-Beveren,RAEC Mons,4-4-2 losango,Dirk Geeraerd,5000,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224792
11,sex 19/10/2012,15:00,Anderlecht,Waasland-Beveren,4-5-1,Dirk Geeraerd,21000,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224790
12,sáb 27/10/2012,16:00,Waasland-Beveren,Zulte Waregem,4-4-2 duplo 6,Dirk Geeraerd,5000,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224770
13,qua 31/10/2012,17:30,KSC Lokeren,Waasland-Beveren,4-5-1,Dirk Geeraerd,7615,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224773
14,sáb 03/11/2012,17:00,Beerschot AC,Waasland-Beveren,4-5-1,Dirk Geeraerd,7175,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224838
15,sáb 10/11/2012,17:00,Waasland-Beveren,R Charleroi SC,4-5-1,Dirk Geeraerd,5000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224855
16,sáb 17/11/2012,17:00,Waasland-Beveren,Club Brugge,4-4-2 losango,Dirk Geeraerd,8199,2:6,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2224817
