position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,1.FC Kaiserslautern,34,19,10,5,72:45,27,48:20,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/1990
2,FC Bayern Munique,34,18,9,7,74:41,33,45:23,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/1990
3,Werder Bremen,34,14,14,6,46:29,17,42:26,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/1990
4,SG Eintracht Frankfurt,34,15,10,9,63:40,23,40:28,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/1990
5,Hamburger SV,34,16,8,10,60:38,22,40:28,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/1990
6,VfB Stuttgart,34,14,10,10,57:44,13,38:30,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/1990
7,1.FC Colônia,34,13,11,10,50:43,7,37:31,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/1990
8,Bayer 04 Leverkusen,34,11,13,10,47:46,1,35:33,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/1990
9,Borussia Mönchengladbach,34,9,17,8,49:54,-5,35:33,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/1990
10,Borussia Dortmund,34,10,14,10,46:57,-11,34:34,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/1990
11,SG Wattenscheid 09,34,9,15,10,42:51,-9,33:35,https://www.transfermarkt.com.br/sg-wattenscheid-09/spielplan/verein/97/saison_id/1990
12,Fortuna Düsseldorf 95,34,11,10,13,40:49,-9,32:36,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/1990
13,Karlsruher SC,34,8,15,11,46:52,-6,31:37,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/1990
14,VfL Bochum,34,9,11,14,50:52,-2,29:39,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/1990
15,1.FC Nuremberg,34,10,9,15,40:54,-14,29:39,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/1990
16,FC St. Pauli,34,6,15,13,33:53,-20,27:41,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/1990
17,Bayer 05 Uerdingen,34,5,13,16,34:54,-20,23:45,https://www.transfermarkt.com.br/kfc-uerdingen-05/spielplan/verein/95/saison_id/1990
18,Hertha Berlim,34,3,8,23,37:84,-47,14:54,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/1990
