round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sex 29/07/2005,15:30,Clermont FA,FC Sète 34,?,Claude Calabuig,5279,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46923
2,sex 05/08/2005,15:30,CS Sedan,FC Sète 34,?,Claude Calabuig,10072,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46927
3,sex 12/08/2005,15:30,FC Sète 34,FC Istres,?,Claude Calabuig,3750,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46941
4,ter 16/08/2005,15:30,FC Lorient,FC Sète 34,?,Claude Calabuig,7665,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46949
5,sex 19/08/2005,15:30,FC Sète 34,Dijon,?,Claude Calabuig,2558,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46954
6,sex 26/08/2005,15:30,Grenoble,FC Sète 34,?,Claude Calabuig,6201,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46969
7,sex 09/09/2005,15:30,FC Sète 34,SM Caen,?,Claude Calabuig,2527,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46981
8,sex 16/09/2005,15:30,FC Gueugnon,FC Sète 34,?,Claude Calabuig,4971,3:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/46989
9,seg 26/09/2005,15:30,FC Sète 34,Montpellier,?,Claude Calabuig,5590,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/47003
10,sex 30/09/2005,15:30,Le Havre,FC Sète 34,?,Claude Calabuig,8572,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/47010
10,sex 07/10/2005,15:30,FC Sète 34,SC Bastia,?,Claude Calabuig,2785,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/47019
12,sex 14/10/2005,15:30,LB Châteauroux,FC Sète 34,?,Claude Calabuig,6778,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/47025
13,sex 21/10/2005,16:30,FC Sète 34,Brest,?,Claude Calabuig,2263,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/47040
14,sáb 29/10/2005,16:00,US Créteil-L,FC Sète 34,?,Claude Calabuig,3883,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/47047
15,sex 04/11/2005,18:30,FC Sète 34,Amiens SC,?,Claude Calabuig,1972,4:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/47062
