position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,1.FC Colônia,34,19,11,4,53:20,33,68,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2013
2,SC Paderborn 07,34,18,8,8,63:48,15,62,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2013
3,SpVgg Greuther Fürth,34,17,9,8,64:38,26,60,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2013
4,1.FC Kaiserslautern,34,15,9,10,55:39,16,54,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2013
5,Karlsruher SC,34,12,14,8,47:34,13,50,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2013
6,Fortuna Düsseldorf 95,34,13,11,10,45:44,1,50,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2013
7,TSV 1860 Munique,34,13,9,12,38:41,-3,48,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2013
8,FC St. Pauli,34,13,9,12,44:49,-5,48,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/2013
9,1.FC Union Berlim,34,11,11,12,48:47,1,44,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2013
10,FC Ingolstadt 04,34,11,11,12,34:33,1,44,https://www.transfermarkt.com.br/fc-ingolstadt-04/spielplan/verein/4795/saison_id/2013
11,VfR Aalen,34,11,11,12,36:39,-3,44,https://www.transfermarkt.com.br/vfr-aalen/spielplan/verein/83/saison_id/2013
12,SV Sandhausen,34,12,8,14,29:35,-6,44,https://www.transfermarkt.com.br/sv-sandhausen/spielplan/verein/254/saison_id/2013
13,FSV Frankfurt,34,11,8,15,46:51,-5,41,https://www.transfermarkt.com.br/fsv-frankfurt/spielplan/verein/293/saison_id/2013
14,FC Erzgebirge Aue,34,11,8,15,42:54,-12,41,https://www.transfermarkt.com.br/fc-erzgebirge-aue/spielplan/verein/94/saison_id/2013
15,VfL Bochum,34,11,7,16,30:43,-13,40,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2013
16,Arminia Bielefeld,34,9,8,17,40:58,-18,35,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/2013
17,SG Dynamo Dresden,34,5,17,12,36:53,-17,32,https://www.transfermarkt.com.br/sg-dynamo-dresden/spielplan/verein/129/saison_id/2013
18,FC Energie Cottbus,34,6,7,21,35:59,-24,25,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/2013
