position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,38,29,4,5,75:20,55,91,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2015
2,SSC Napoli,38,25,7,6,80:32,48,82,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/2015
3,AS Roma,38,23,11,4,83:41,42,80,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2015
4,Inter de Milão,38,20,7,11,50:38,12,67,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2015
5,ACF Fiorentina,38,18,10,10,60:42,18,64,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2015
6,US Sassuolo,38,16,13,9,49:40,9,61,https://www.transfermarkt.com.br/us-sassuolo/spielplan/verein/6574/saison_id/2015
7,AC Milan,38,15,12,11,49:43,6,57,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2015
8,SS Lazio,38,15,9,14,52:52,0,54,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2015
9,Chievo Verona,38,13,11,14,43:45,-2,50,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2015
10,Genoa,38,13,7,18,45:48,-3,46,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2015
11,FC Empoli,38,12,10,16,40:49,-9,46,https://www.transfermarkt.com.br/fc-empoli/spielplan/verein/749/saison_id/2015
12,Torino FC,38,12,9,17,52:55,-3,45,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/2015
13,Atalanta BC,38,11,12,15,41:47,-6,45,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2015
14,Bologna,38,11,9,18,33:45,-12,42,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2015
15,UC Sampdoria,38,10,10,18,48:61,-13,40,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/2015
16,US Palermo,38,10,9,19,38:65,-27,39,https://www.transfermarkt.com.br/palermo-fc/spielplan/verein/458/saison_id/2015
17,Udinese Calcio,38,10,9,19,35:60,-25,39,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2015
18,Carpi FC 1909,38,9,11,18,37:57,-20,38,https://www.transfermarkt.com.br/carpi-fc-1909/spielplan/verein/4102/saison_id/2015
19,Frosinone Calcio,38,8,7,23,35:76,-41,31,https://www.transfermarkt.com.br/frosinone-calcio/spielplan/verein/8970/saison_id/2015
20,Hellas Verona,38,5,13,20,34:63,-29,28,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/2015
