position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,24,5,5,75:33,42,77,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2004
2,Schalke 04,34,20,3,11,56:46,10,63,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2004
3,Werder Bremen,34,18,5,11,68:37,31,59,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2004
4,Hertha Berlim,34,15,13,6,59:31,28,58,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2004
5,VfB Stuttgart,34,17,7,10,54:40,14,58,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2004
6,Bayer 04 Leverkusen,34,16,9,9,65:44,21,57,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2004
7,Borussia Dortmund,34,15,10,9,47:44,3,55,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2004
8,Hamburger SV,34,16,3,15,55:50,5,51,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2004
9,VfL Wolfsburg,34,15,3,16,49:51,-2,48,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2004
10,Hannover 96,34,13,6,15,34:36,-2,45,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2004
11,1.FSV Mainz 05,34,12,7,15,50:55,-5,43,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2004
12,1.FC Kaiserslautern,34,12,6,16,43:52,-9,42,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2004
13,Arminia Bielefeld,34,11,7,16,37:49,-12,40,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/2004
14,1.FC Nuremberg,34,10,8,16,55:63,-8,38,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/2004
15,Borussia Mönchengladbach,34,8,12,14,35:51,-16,36,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2004
16,VfL Bochum,34,9,8,17,47:68,-21,35,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2004
17,FC Hansa Rostock,34,7,9,18,31:65,-34,30,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2004
18,SC Freiburg,34,3,9,22,30:75,-45,18,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2004
