position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SpVgg Greuther Fürth,34,20,10,4,73:27,46,70,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2011
2,SG Eintracht Frankfurt,34,20,8,6,76:33,43,68,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2011
3,Fortuna Düsseldorf 95,34,16,14,4,64:35,29,62,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2011
4,FC St. Pauli,34,18,8,8,59:34,25,62,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/2011
5,SC Paderborn 07,34,17,10,7,51:42,9,61,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2011
6,TSV 1860 Munique,34,17,6,11,62:46,16,57,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2011
7,1.FC Union Berlim,34,14,6,14,55:58,-3,48,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2011
8,Eintracht Braunschweig TSV,34,10,15,9,37:35,2,45,https://www.transfermarkt.com.br/eintracht-braunschweig/spielplan/verein/23/saison_id/2011
9,SG Dynamo Dresden,34,12,9,13,50:52,-2,45,https://www.transfermarkt.com.br/sg-dynamo-dresden/spielplan/verein/129/saison_id/2011
10,MSV Duisburg,34,10,9,15,42:47,-5,39,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/2011
11,VfL Bochum,34,10,7,17,41:55,-14,37,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2011
12,FC Ingolstadt 04,34,8,13,13,43:58,-15,37,https://www.transfermarkt.com.br/fc-ingolstadt-04/spielplan/verein/4795/saison_id/2011
13,FSV Frankfurt,34,7,14,13,43:59,-16,35,https://www.transfermarkt.com.br/fsv-frankfurt/spielplan/verein/293/saison_id/2011
14,FC Energie Cottbus,34,8,11,15,30:49,-19,35,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/2011
15,FC Erzgebirge Aue,34,8,11,15,31:55,-24,35,https://www.transfermarkt.com.br/fc-erzgebirge-aue/spielplan/verein/94/saison_id/2011
16,Karlsruher SC,34,9,6,19,34:60,-26,33,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2011
17,Alemannia Aachen,34,6,13,15,30:47,-17,31,https://www.transfermarkt.com.br/alemannia-aachen/spielplan/verein/8/saison_id/2011
18,FC Hansa Rostock,34,5,12,17,34:63,-29,27,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2011
