position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Tokyo,38,23,8,7,67:22,45,77,https://www.transfermarkt.com.br/fc-tokyo/spielplan/verein/6631/saison_id/2010
2,Sagan Tosu,38,19,12,7,68:34,34,69,https://www.transfermarkt.com.br/sagan-tosu/spielplan/verein/22177/saison_id/2010
3,Consadole Sapporo,38,21,5,12,49:32,17,68,https://www.transfermarkt.com.br/hokkaido-consadole-sapporo/spielplan/verein/16032/saison_id/2010
4,Tokushima Vortis,38,19,8,11,51:38,13,65,https://www.transfermarkt.com.br/tokushima-vortis/spielplan/verein/17832/saison_id/2010
5,Tokyo Verdy,38,16,11,11,69:45,24,59,https://www.transfermarkt.com.br/tokyo-verdy/spielplan/verein/3734/saison_id/2010
6,JEF United Chiba,38,16,10,12,46:39,7,58,https://www.transfermarkt.com.br/jef-united-chiba/spielplan/verein/672/saison_id/2010
7,Kyoto Sanga,38,17,7,14,50:45,5,58,https://www.transfermarkt.com.br/kyoto-sanga/spielplan/verein/593/saison_id/2010
8,Giravanz Kitakyushu,38,16,10,12,45:46,-1,58,https://www.transfermarkt.com.br/giravanz-kitakyushu/spielplan/verein/23575/saison_id/2010
9,Thespa Kusatsu,38,16,9,13,51:51,0,57,https://www.transfermarkt.com.br/thespakusatsu-gunma/spielplan/verein/22178/saison_id/2010
10,Tochigi SC,38,15,11,12,44:39,5,56,https://www.transfermarkt.com.br/tochigi-sc/spielplan/verein/22179/saison_id/2010
11,Roasso Kumamoto,38,13,12,13,33:44,-11,51,https://www.transfermarkt.com.br/roasso-kumamoto/spielplan/verein/22175/saison_id/2010
12,Oita Trinita,38,12,14,12,42:45,-3,50,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2010
13,Fagiano Okayama,38,13,9,16,43:58,-15,48,https://www.transfermarkt.com.br/fagiano-okayama/spielplan/verein/22171/saison_id/2010
14,Shonan Bellmare,38,12,10,16,46:48,-2,46,https://www.transfermarkt.com.br/shonan-bellmare/spielplan/verein/8457/saison_id/2010
15,Ehime FC,38,10,14,14,44:54,-10,44,https://www.transfermarkt.com.br/ehime-fc/spielplan/verein/20682/saison_id/2010
16,Kataller Toyama,38,11,10,17,36:53,-17,43,https://www.transfermarkt.com.br/kataller-toyama/spielplan/verein/22173/saison_id/2010
17,Mito HollyHock,38,11,9,18,40:49,-9,42,https://www.transfermarkt.com.br/mito-hollyhock/spielplan/verein/21975/saison_id/2010
18,Yokohama FC,38,11,8,19,40:54,-14,41,https://www.transfermarkt.com.br/yokohama-fc/spielplan/verein/943/saison_id/2010
19,Gainare Tottori,38,8,7,23,36:60,-24,31,https://www.transfermarkt.com.br/gainare-tottori/spielplan/verein/20805/saison_id/2010
20,FC Gifu,38,6,6,26,39:83,-44,24,https://www.transfermarkt.com.br/fc-gifu/spielplan/verein/13600/saison_id/2010
